year,Blue,Green,NIR,Red,SWIR1,SWIR2,pixel_qa,site,lanform
2002,449.811,859.504,"2,437.61","1,515.31","3,692.26","2,968.84",66,noco,shed
2002,377.284,795.253,"2,332.25","1,451.21","3,567.88","2,864.29",66,noco,shed
2002,476.005,882.34,"2,414.09","1,565.48","3,703.00","2,958.22",66,noco,shed
2002,355.476,769.647,"2,261.40","1,385.79","3,473.56","2,737.11",66,noco,shed
2002,433.497,835.649,"2,353.08","1,497.21","3,645.41","2,947.84",66,noco,shed
2002,,,,,,,,noco,shed
2002,404.159,808.911,"2,324.29","1,485.54","3,603.28","2,929.05",66,noco,shed
2002,348.772,773.145,"2,242.73","1,433.89","3,493.33","2,815.93",66,noco,shed
2002,407.165,817.673,"2,295.28","1,485.52","3,555.13","2,874.96",66,noco,shed
2002,315.386,739.669,"2,157.40","1,372.76","3,372.35","2,710.97",66,noco,shed
2002,402.285,801.957,"2,205.84","1,431.30","3,413.56","2,748.90",66,noco,shed
2002,,,,,,,,noco,shed
2002,412.544,819.292,"2,226.69","1,468.26","3,429.54","2,750.80",66,noco,shed
2002,355.592,801.174,"2,244.07","1,472.86","3,477.76","2,830.15",66,noco,shed
2002,432.55,844.463,"2,279.39","1,515.95","3,560.82","2,871.18",66,noco,shed
2002,448.601,881.328,"2,375.30","1,605.55","3,718.90","3,046.44",66,noco,shed
2002,,,,,,,,noco,shed
2002,838.695,"1,124.89","2,435.53","1,708.87","3,798.86","3,131.19",66,noco,shed
2002,348.609,786.118,"2,255.40","1,516.39","3,636.82","2,987.75",66,noco,shed
2002,383.804,840.842,"2,383.98","1,630.47","3,837.37","3,189.25",66,noco,shed
2002,487.554,943.822,"2,545.86","1,781.95","4,060.92","3,415.85",66,noco,shed
2002,505.446,983.397,"2,616.08","1,870.17","4,169.46","3,480.45",66,noco,shed
2002,449.558,947.318,"2,584.96","1,826.15","4,098.24","3,460.80",66,noco,shed
2002,572.808,"1,030.95","2,586.34","1,854.71","4,140.50","3,465.36",66,noco,shed
2002,417.962,884.467,"2,445.31","1,744.02","3,985.72","3,200.18",66,noco,shed
2002,417.6,909.161,"2,525.95","1,801.55","4,065.25","3,384.03",66,noco,shed
2002,515.688,964.95,"2,606.63","1,851.61","4,255.70","3,533.44",66,noco,shed
2002,449.897,932.002,"2,570.72","1,837.63","4,130.98","3,426.19",66,noco,shed
2003,513.299,958.916,"2,724.97","1,922.26","4,335.51","3,639.04",66,noco,shed
2003,433.967,928.12,"2,585.00","1,849.69","4,128.31","3,445.08",66,noco,shed
2003,597.268,"1,072.87","2,712.31","1,991.37","4,264.98","3,547.69",66,noco,shed
2003,431.847,927.323,"2,588.15","1,854.04","4,136.39","3,436.37",66,noco,shed
2003,478.538,951.805,"2,532.01","1,828.77","3,972.84","3,276.52",66,noco,shed
2003,426.896,773.637,"2,110.63","1,397.71","3,213.53","2,314.67",66,noco,shed
2003,303.609,749.037,"2,192.48","1,456.09","3,324.17","2,767.24",66,noco,shed
2003,478.133,947.129,"2,615.16","1,817.95","4,108.45","3,391.73",66,noco,shed
2003,401.783,885.491,"2,519.91","1,745.49","3,966.26","3,243.01",66,noco,shed
2003,,,,,,,,noco,shed
2003,413.52,902.453,"2,509.31","1,771.07","3,958.01","3,229.40",66,noco,shed
2003,394.009,781.848,"2,162.97","1,502.27","3,253.39","2,565.82",66,noco,shed
2003,364.062,842.097,"2,424.70","1,633.04","3,799.96","3,086.63",66,noco,shed
2003,343.486,807.037,"2,403.88","1,550.99","3,670.48","2,987.45",66,noco,shed
2003,320.476,699.154,"2,351.60","1,369.38","3,453.52","2,736.05",66,noco,shed
2003,388.793,800.049,"2,362.85","1,471.44","3,475.25","2,759.25",66,noco,shed
2003,330.543,814.46,"2,294.10","1,424.93","3,360.05","2,754.50",66,noco,shed
2003,391.709,801.375,"2,367.40","1,487.24","3,526.36","2,840.09",66,noco,shed
2003,284.294,672.449,"2,076.99","1,246.83","2,972.78","2,226.49",66,noco,shed
2003,415.393,723.326,"1,735.17","1,081.32","2,214.35","1,712.14",66.094,noco,shed
2003,362.553,861.118,"2,353.82","1,511.26","3,486.80","2,859.96",66,noco,shed
2003,392.648,787.233,"2,352.34","1,494.38","3,533.88","2,859.02",66,noco,shed
2003,362.476,829.71,"2,416.16","1,608.68","3,696.37","3,021.51",66,noco,shed
2003,956.188,"1,372.43","2,622.58","1,890.45","3,264.20","2,604.01",66.052,noco,shed
2003,417.309,833.28,"2,374.74","1,551.87","3,598.00","2,894.96",66,noco,shed
2003,315.396,711.47,"2,156.78","1,298.08","3,087.34","2,366.00",66,noco,shed
2003,562.421,985.802,"2,497.47","1,624.72","3,561.80","2,806.55",66,noco,shed
2003,495.972,989.782,"2,515.08","1,634.70","3,607.84","2,920.29",66,noco,shed
2003,517.885,968.222,"2,554.64","1,638.19","3,794.86","3,064.74",66,noco,shed
2003,446.699,882.7,"2,509.82","1,638.69","3,778.65","3,102.67",66,noco,shed
2003,364.439,807.745,"2,397.95","1,576.29","3,701.63","3,018.43",66,noco,shed
2003,495.685,999.18,"2,588.93","1,736.65","4,022.98","3,242.56",66,noco,shed
2003,426.616,936.347,"2,451.30","1,635.25","3,846.14","3,046.93",66,noco,shed
2003,"1,093.68","1,439.42","2,828.20","2,095.22","3,256.24","2,604.01",66,noco,shed
2003,382.072,865.137,"2,535.75","1,706.94","3,978.56","3,314.67",66,noco,shed
2003,609.905,"1,111.62","2,715.16","1,874.64","4,231.45","3,402.01",66,noco,shed
2003,393.471,920.041,"2,482.14","1,710.69","3,981.62","3,218.28",66,noco,shed
2003,457.847,931.785,"2,622.22","1,820.69","4,119.08","3,428.31",66,noco,shed
2003,742.832,"1,231.78","2,794.77","2,031.96","3,913.65","3,179.08",66,noco,shed
2003,634.17,"1,230.79","3,034.34","2,154.52","4,807.16","3,844.01",66,noco,shed
2003,482.849,"1,009.13","2,544.02","1,794.10","4,076.55","3,273.26",66,noco,shed
2003,390.902,873.444,"2,544.69","1,754.36","3,990.89","3,335.68",66,noco,shed
2003,561.56,"1,077.34","2,732.67","1,917.47","4,377.83","3,476.08",66,noco,shed
2003,512.26,"1,017.20","2,769.67","1,978.47","4,325.59","3,596.93",66,noco,shed
2003,506.197,965.444,"2,596.31","1,850.82","4,038.82","3,243.86",66,noco,shed
2003,447.213,978.979,"2,581.47","1,767.81","4,105.91","3,221.31",66,noco,shed
2003,501.725,982.732,"2,676.05","1,887.02","4,058.68","3,355.52",66,noco,shed
2003,397.126,833.39,"2,518.67","1,709.36","3,977.66","3,293.42",66,noco,shed
2003,572.24,"1,094.18","2,760.98","1,943.05","4,366.85","3,431.92",66,noco,shed
2003,431.416,989.267,"2,623.52","1,829.46","4,248.99","3,381.78",66,noco,shed
2003,521.612,"1,010.46","2,718.53","1,960.82","4,214.78","3,515.60",66,noco,shed
2004,424.363,982.512,"2,592.99","1,837.07","4,195.54","3,368.84",66,noco,shed
2004,497.381,993.451,"2,742.90","1,973.74","4,325.68","3,613.25",66,noco,shed
2004,543.398,"1,036.64","2,562.45","1,862.20","4,096.20","3,262.91",66,noco,shed
2004,347.46,794.11,"2,206.28","1,435.26","3,341.15","2,466.71",66,noco,shed
2004,432.51,893.464,"2,577.28","1,797.25","4,075.77","3,380.41",66,noco,shed
2004,586.406,"1,039.79","2,643.50","1,886.07","3,775.69","3,162.06",66,noco,shed
2004,387.842,915.079,"2,553.81","1,749.96","3,969.43","3,250.57",66,noco,shed
2004,436.09,900.479,"2,625.58","1,843.81","4,113.11","3,379.13",66,noco,shed
2004,363.421,833.315,"2,510.31","1,731.18","3,952.41","3,248.21",66,noco,shed
2004,499.015,"1,030.74","2,838.67","1,934.18","4,421.36","3,709.55",66,noco,shed
2004,,,,,,,,noco,shed
2004,437.991,901.252,"2,562.61","1,782.32","4,069.34","3,345.32",66,noco,shed
2004,496.69,"1,016.40","2,667.65","1,868.84","4,136.21","3,472.23",66,noco,shed
2004,"1,391.09","1,734.30","2,898.89","2,319.11","3,549.42","2,938.53",75.344,noco,shed
2004,375.349,857.474,"2,546.76","1,777.48","4,026.16","3,351.38",66,noco,shed
2004,521.174,"1,035.88","2,668.14","1,883.97","4,077.71","3,445.70",66,noco,shed
2004,432.992,970.723,"2,554.15","1,798.61","3,980.02","3,310.97",66,noco,shed
2004,671.811,"1,171.27","2,957.04","2,168.85","4,541.64","3,762.44",66,noco,shed
2004,255.213,564.411,"1,562.90","1,031.30","2,144.98","1,588.44",66,noco,shed
2004,514.229,"1,020.00","2,644.27","1,855.09","4,078.43","3,292.26",66,noco,shed
2004,402.442,948.401,"2,570.98","1,791.68","3,999.91","3,290.14",66,noco,shed
2004,441.74,884.484,"2,543.10","1,775.47","3,996.26","3,289.71",66,noco,shed
2004,362.802,850.213,"2,472.39","1,728.93","3,894.11","3,226.67",66,noco,shed
2004,494.22,"1,004.39","2,637.56","1,851.04","4,136.45","3,425.68",66,noco,shed
2004,428.282,896.612,"2,517.13","1,785.83","4,001.40","3,285.01",66,noco,shed
2004,,,,,,,,noco,shed
2004,479.187,968.623,"2,514.44","1,753.44","3,948.13","3,216.50",66,noco,shed
2004,797.528,"1,338.30","2,948.39","2,156.39","4,379.69","3,562.85",66,noco,shed
2004,423.623,909.82,"2,538.81","1,816.49","4,011.69","3,324.64",66,noco,shed
2004,328.479,826.109,"2,250.60","1,452.94","3,448.56","2,700.30",66,noco,shed
2004,311.993,725.247,"2,155.55","1,351.00","3,193.46","2,413.03",66,noco,shed
